cliente_id;nombre;porcentaje
70477936;Bolivariano;75.0
70480612;El Cedro;100.0
70485057;Santa Rita;100.0
70497266;3 de Julio;71.98
70498058;San Vicente;100.0
70500276;Los Alcázares;100.0
70501861;La Alianza;98.84
70506203;Unidad Residencial Santiago de Cali;98.92
70511372;San Pedro;65.28
70513426;El Cedro;100.0
70522021;La Merced;53.59
70524275;Urbanización San Juaquín;72.15
70525096;Urbanización Río Lili;100.0
70531050;Los Alcázares;92.39
70533883;Los Guayacanes;93.26
70537690;Sucre;100.0
70539417;La Flora;100.0
70548372;Santa Rita;100.0
70549045;El Sena;100.0
70558248;El Calvario;99.95
70558569;Alameda;100.0
70567088;San Vicente;100.0
70569578;Camino Real-Los Fundadores;100.0
70571145;Villa del Prado-El Guabito;53.16
70576585;El Troncal;59.78
70577458;San Nicolás;100.0
70592784;Unicentro Cali;100.0
70593484;Chapinero;100.0
70594956;San Fernando Nuevo;89.2
70605074;Urbanización San Juaquín;100.0
70613388;Olaya Herrera;52.89
70615869;Unidad Residencial El Coliseo;72.24
70627113;Urbanización Tequendama;66.07
70628296;Saavedra Galindo;72.67
70630618;Los Alcázares;77.41
70635039;El Sena;100.0
70638376;Urbanización Militar;66.3
70643101;San Pedro;100.0
70650410;Urbanización Río Lili;74.06
70654428;Prados del Norte;100.0
70656134;Unicentro Cali;61.87
70657701;Calima;76.67
70657895;San Fernando Viejo;53.38
70659349;El Gran Limonar;100.0
70664114;La Flora;58.12
70667487;San Luis II;58.02
70671914;Santa Mónica Residencial;100.0
70672489;El Jardín;100.0
70674130;El Cedro;100.0
70678604;Urbanización Militar;100.0
70682343;El Cedro;55.04
70684291;Ciudad Capri;87.11
70692111;Lili;99.99
70693210;Sucre;100.0
70694512;Santa Fe;99.82
70695662;Parcelaciones Pance;100.0
70700688;Unidad Residencial Santiago de Cali;100.0
70706349;La Rivera;59.58
70711594;El Troncal;100.0
70725823;El Cedro;100.0
70729078;Juanambu;56.08
70734201;San Pedro;100.0
70735563;Calima;86.6
70736565;Urbanización Militar;94.44
70748189;Santander;92.1
70755718;Centenario;100.0
70770029;Los Sauces;100.0
70774152;Urbanización San Juaquín;66.61
70774924;Lili;100.0
70775693;Colseguros Andes;100.0
70781117;Los Alcázares;60.62
70787227;Santander;100.0
70788964;Urbanización Ciudad Jardín;100.0
70802623;El Pondaje;93.23
70802942;El Calvario;56.17
70805184;San Fernando Viejo;100.0
70810156;El Sena;100.0
70817909;Chapinero;100.0
70820816;Urbanización San Juaquín;100.0
70822007;Villa Colombia;100.0
70822454;El Gran Limonar;63.73
70827316;Santander;100.0
70827562;Santa Teresita;100.0
70835818;Unicentro Cali;62.96
70836691;San Vicente;99.99
70837797;El Jardín;99.56
70840065;Parcelaciones Pance;100.0
70846382;San Antonio;100.0
70850816;Santander;100.0
70853578;Parcelaciones Pance;100.0
70854916;Chipichape;100.0
70857977;Chipichape;100.0
70861862;La Ciudadela Confandi;67.7
70862061;Julio Rincón;100.0
70862964;Urbanización Ciudad Jardín;100.0
70864525;San Vicente;100.0
70871783;Colseguros Andes;95.73
70875118;Unidad Residencial Santiago de Cali;100.0
70878512;San Vicente;100.0
70879738;San Pedro;100.0
70879738;Unidad Residencial Santiago de Cali;100.0
70888091;El Calvario;99.99
70889392;Parque de la Caña;100.0
70890634;San Fernando Viejo;100.0
70898677;Torres de Comfandi;83.36
70900118;Unidad Residencial Santiago de Cali;100.0
70900178;Urbanización La Flora;100.0
70900948;Chipichape;54.29
70902652;El Cedro;82.74
70906688;Lili;99.95
70908505;La Ciudadela Confandi;95.51
70910460;Granada;99.76
70910992;Granada;51.91
70919991;Urbanización San Juaquín;66.49
70920368;San Vicente;100.0
70921480;Unicentro Cali;100.0
70934529;Los Guayacanes;86.72
70936839;Maracaibo;99.83
70937049;Santa Rita;88.17
70951369;Urbanización Ciudad Jardín;99.99
70954747;La Flora;100.0
70954857;El Gran Limonar;100.0
70956491;San Antonio;100.0
70960123;Urbanización Ciudad Jardín;100.0
70961316;Julio Rincón;99.98
70964080;San Pedro;51.98
70967898;Santander;100.0
70969468;Canaverales Los Samanes;95.3
70969501;Alameda;99.26
70970779;Urbanización La Merced;55.49
70976620;Santa Isabel;100.0
70981064;Versalles;58.64
70992742;Ciudad Córdoba;96.5
70994688;San Pedro;100.0
70994688;Unidad Residencial Santiago de Cali;100.0
70998539;Sucre;100.0
71002429;Julio Rincón;99.08
71006361;Santa Mónica Residencial;100.0
71007208;San Pedro;99.95
71007341;Parcelaciones Pance;98.25
71011050;San Vicente;100.0
71015217;El Jardín;70.55
71030088;Urbanización San Juaquín;100.0
71034350;San Pedro;100.0
71034775;El Guabal;64.56
71035171;Bretana;99.95
71039187;La Base;99.84
71046017;San Fernando Viejo;100.0
71053917;Urbanización Ciudad Jardín;100.0
71055769;Bolivariano;100.0
71056732;Santa Anita;100.0
71060742;Primero de Mayo;95.24
71073461;San Nicolás;99.96
71079436;Unicentro Cali;98.84
71084123;Junin;58.32
71085504;El Sena;62.7
71098797;Urbanización Ciudad Jardín;63.99
71114415;San Pedro;100.0
71115028;Chapinero;100.0
71115176;Urbanización Militar;100.0
71115297;San Vicente;100.0
71117319;Ciudad Córdoba;99.91
71119650;Santa Rita;100.0
71125554;El Calvario;100.0
71134557;El Sena;100.0
71134616;El Gran Limonar;100.0
71134788;San Fernando Viejo;100.0
71134957;Los Guaduales;94.03
71144325;Lili;100.0
71148625;San Vicente;100.0
71151549;La Merced;100.0
71157597;Lili;100.0
71171644;Granada;69.67
71174981;El Sena;100.0
71183630;La Base;67.86
71194966;Santa Rita;100.0
71209311;Flora Industrial;100.0
71217178;Alfonso Bonilla Aragón;65.8
71224700;Santa Mónica Residencial;100.0
71227243;Ville Grande;66.7
71229368;Versalles;82.16
71241943;Versalles;100.0
71252129;Urbanización San Juaquín;100.0
71255754;El Sena;95.89
71260986;La Alianza;98.55
71263825;El Sena;100.0
71276648;Unicentro Cali;91.12
71277960;Lili;100.0
71280313;Versalles;99.96
71289724;Junin;74.67
71292445;El Troncal;83.9
71294465;Los Parques;75.45
71294926;Canaverales Los Samanes;60.73
71307605;Junin;100.0
71328193;Urbanización Ciudad Jardín;100.0
71333519;Chipichape;100.0
71356028;Chapinero;98.06
71356296;San Fernando Nuevo;99.95
71359205;Sucre;61.39
71367024;Manzanares;100.0
71367033;Porvenir;64.61
71367839;Urbanización La Flora;52.91
71371011;El Cedro;51.52
71378041;Unicentro Cali;73.24
71382407;Champagnat;51.34
71391239;Ciudadela Floralia;68.71
71394554;Santa Mónica Residencial;53.95
71396756;San Pedro;100.0
71396756;Urbanización La Flora;100.0
71396890;San Nicolás;99.45
71399970;Prados del Norte;77.62
71408084;San Nicolás;100.0
71410419;El Calvario;100.0
71411841;La Merced;100.0
71418734;La Paz;100.0
71419306;Calima;100.0
71419923;San Vicente;100.0
71421281;San Vicente;68.69
71421362;Parcelaciones Pance;52.5
71435310;Lili;100.0
71442117;San Fernando Viejo;100.0
71445089;Unidad Residencial Santiago de Cali;100.0
71450664;San Pedro;57.91
71460621;Urbanización Ciudad Jardín;100.0
71462699;San Nicolás;93.92
71466490;Ciudadela Floralia;98.9
71471533;El Peñón;99.99
71473999;San Pedro;100.0
71477888;Urbanización San Juaquín;99.79
71491489;San Nicolás;66.74
71493718;Urbanización Militar;100.0
71501034;El Jordán;93.98
71501952;El Troncal;100.0
71506297;El Sena;100.0
71507684;Desepaz Invicali;100.0
71514181;San Fernando Nuevo;100.0
71526103;San Nicolás;100.0
71539781;Bolivariano;59.82
71554948;Unicentro Cali;100.0
71554971;El Cedro;100.0
71557714;El Peñón;100.0
71558554;El Calvario;100.0
71560576;Chapinero;100.0
71563051;Planta de Tratamiento;100.0
71594118;San Vicente;99.1
71595055;Santa Mónica Residencial;100.0
71596009;El Sena;100.0
71600207;Colseguros Andes;100.0
71600549;Mayapan-Las Vegas;61.21
71600956;El Gran Limonar;100.0
71607943;San Pedro;100.0
71610560;Colseguros Andes;100.0
71615467;Urbanización San Juaquín;90.98
71621985;San Fernando Viejo;99.99
71623523;El Calvario;99.75
71624435;Unidad Residencial Santiago de Cali;100.0
71628176;Prados del Norte;100.0
71635490;La Flora;100.0
71646971;Chipichape;100.0
71648903;Canaveralejo-Seguros Patria;97.85
71661643;El Peñón;100.0
71664520;El Cedro;100.0
71666286;Nápoles;72.63
71666336;Lili;67.87
71669731;Santander;100.0
71672201;La Merced;100.0
71675046;Nueva Floresta del Ict;93.89
71675048;San Pascual;90.15
71675575;San Vicente;100.0
71680703;Las Ceibas;99.84
71681363;San Vicente;100.0
71683764;El Cedro;100.0
71687908;Granada;99.99
71688851;El Sena;65.6
71695091;Chipichape;60.93
71697631;El Cedro;63.04
71698275;Los Guaduales;100.0
71705068;Nueva Floresta del Ict;74.31
71714924;Chipichape;77.14
71726685;San Vicente;52.05
71738041;Unidad Residencial Santiago de Cali;99.85
71741692;Colseguros Andes;100.0
71747349;La Alianza;91.41
71755011;San Vicente;100.0
71755292;Cristobal Colón;100.0
71768275;El Sena;54.46
71769753;Mariano Ramos;72.94
71770253;Ciudad Los Álamos;100.0
71772050;San Fernando Nuevo;100.0
71776384;El Calvario;98.13
71785168;San Vicente;100.0
71786421;Granada;100.0
71793731;Menga;100.0
71807734;El Cedro;100.0
71811118;La Paz;91.17
71821816;Calima;98.87
71824328;Lili;100.0
71825752;Canaveralejo-Seguros Patria;100.0
71829550;Urbanización Río Lili;100.0
71833126;Urbanización San Juaquín;81.49
71835638;Ciudad Capri;100.0
71835692;Unicentro Cali;100.0
71838758;Vipasa;52.02
71844204;Unicentro Cali;100.0
71850690;Chapinero;100.0
71852715;Chapinero;100.0
71852737;El Cedro;100.0
71853076;San Pedro;53.06
71860713;San Pedro;100.0
71866441;Urbanización Ciudad Jardín;100.0
71869243;Chapinero;99.63
71873558;Ciudad Capri;65.8
71873793;San Pedro;67.65
71882083;El Gran Limonar;100.0
71882443;Santa Teresita;100.0
71888212;El Peñón;100.0
71891326;Ciudad Campestre;99.99
71892268;Urbanización Río Lili;100.0
71894449;Barrio Eucarístico;100.0
71895781;Junin;65.02
71896565;La Paz;67.08
71898769;Chapinero;92.64
71906774;Urbanización San Juaquín;100.0
71908252;San Fernando Viejo;67.83
71915080;Villa del Prado-El Guabito;82.4
71920292;Los Alcázares;83.33
71922034;Saavedra Galindo;99.97
71932627;Unidad Residencial Santiago de Cali;100.0
71934526;Santa Mónica Residencial;51.77
71940090;El Cedro;57.63
71943513;El Sena;98.7
71945612;San Fernando Nuevo;100.0
71949495;El Limonar;58.23
71966581;El Gran Limonar;99.97
71975203;Urbanización San Juaquín;99.39
71977631;Urbanización Ciudad Jardín;100.0
71977912;San Pedro;89.24
71980521;Chapinero;100.0
71995169;José M. Córdoba;99.19
71999440;San Vicente;86.11
72000330;Ciudad Los Álamos;99.6
72003470;3 de Julio;100.0
72004646;El Calvario;100.0
72019363;Canaverales Los Samanes;100.0
72038952;El Gran Limonar;100.0
72041325;Urbanización Militar;100.0
72042248;Santa Mónica Residencial;100.0
72044441;Sucre;100.0
72057942;Olaya Herrera;100.0
72058481;Calima;96.27
72059000;Paseo de los Almendros;74.42
72065621;Belén;70.39
72066299;Área Libre-Parque del Amor;72.39
72073009;Sucre;74.21
72084116;El Sena;100.0
72085325;Ciudadela Floralia;100.0
72095037;San Fernando Nuevo;97.66
72111682;Brisas de los Álamos;92.07
72111741;El Calvario;99.99
72114516;Chapinero;100.0
72116617;Centenario;100.0
72133098;Mayapan-Las Vegas;100.0
72134257;San Antonio;81.39
72143313;Unicentro Cali;98.42
72156869;La Merced;100.0
72162372;Nueva Floresta del Ict;100.0
72162595;Sucre;87.43
72166094;Los Lagos;99.0
72186178;El Cedro;66.32
72186644;Villa del Prado-El Guabito;60.01
72186997;José M. Córdoba;75.83
72192819;El Sena;99.99
72193435;Urbanización Ciudad Jardín;99.72
72195439;Unicentro Cali;100.0
72199427;Parcelaciones Pance;100.0
72200341;El Sena;100.0
72207597;Chipichape;100.0
72215698;Canaveralejo-Seguros Patria;99.97
72220567;San Nicolás;100.0
72223353;San Fernando Nuevo;100.0
72224605;El Sena;100.0
72225545;Urbanización Militar;90.16
72232209;San Pedro;84.09
72239185;Unidad Residencial Santiago de Cali;99.72
72239266;Calima;100.0
72248953;Santa Teresita;100.0
72255600;Urbanización Militar;100.0
72255894;San Pedro;100.0
72255894;Unidad Residencial Santiago de Cali;100.0
72258569;San Pedro;100.0
72259008;San Fernando Viejo;100.0
72259656;Alfonso López I;99.85
72268046;La Ciudadela Confandi;69.76
72281795;San Nicolás;99.99
72284374;Barrio Eucarístico;100.0
72301594;Urbanización San Juaquín;99.92
72303003;San Nicolás;100.0
72308292;San Fernando Nuevo;100.0
72310685;El Sena;66.34
72321664;San Vicente;58.45
72326308;Santa Mónica Residencial;100.0
72328423;San Vicente;84.91
72331088;San Vicente;97.01
72338302;San Vicente;100.0
72346744;El Troncal;52.0
72353893;Chapinero;87.65
72355469;San Vicente;58.45
72359570;Urbanización Ciudad Jardín;100.0
72366636;Siete de Agosto;75.56
72366734;Santander;100.0
72385520;El Cedro;73.68
72400383;Santa Teresita;100.0
72400405;Colseguros Andes;96.29
72403738;Unicentro Cali;100.0
72410149;El Gran Limonar;80.81
72415460;Unicentro Cali;97.31
72418977;Ville Grande;98.83
72420780;Calima;82.56
72426791;El Sena;66.93
72430447;Los Alcázares;100.0
72432853;El Troncal;100.0
72433998;El Hoyo;100.0
72438651;Santa Mónica Residencial;64.18
72442749;Julio Rincón;82.9
72444340;Chapinero;100.0
72447223;El Troncal;91.82
72448459;San Pedro;99.96
72467292;Los Cambulos;100.0
72469430;Urbanización Militar;99.99
72470490;Urbanización Río Lili;65.5
72501374;El Sena;100.0
72515806;Mayapan-Las Vegas;76.05
72518666;San Pedro;100.0
72518666;Urbanización La Flora;100.0
72522155;Unicentro Cali;56.72
72523825;Urbanización Ciudad Jardín;100.0
72541504;El Gran Limonar;97.78
72544384;Santander;100.0
72548639;Colseguros Andes;56.12
72558632;San Vicente;100.0
72558994;Ciudad Capri;100.0
72569151;Unicentro Cali;100.0
72569408;Unidad Residencial Santiago de Cali;96.7
72577761;Juanambu;100.0
72583381;Urbanización Militar;100.0
72585789;Área Libre-Parque del Amor;52.29
72586030;Unicentro Cali;85.62
72588540;San Vicente;58.45
72602530;El Peñón;100.0
72611182;Olaya Herrera;100.0
72612570;Santa Mónica Residencial;100.0
72612670;San Vicente;51.81
72620006;Lili;100.0
72624194;Los Alcázares;100.0
72628387;Los Guayacanes;97.91
72634483;Granada;54.1
72661161;La Ciudadela Confandi;85.86
72664117;Centenario;66.93
72664718;Santa Mónica Residencial;100.0
72681034;Brisas de los Álamos;80.82
72695833;Calima;98.66
72705286;Chapinero;100.0
72706887;Lili;99.97
72707846;Belén;92.48
72716192;El Poblado;54.52
72724759;Los Andes B-La Riviera;96.96
72731072;Unicentro Cali;52.15
72733926;Santa Rosa;100.0
72735463;Parcelaciones Pance;100.0
72757566;Siete de Agosto;100.0
72762175;Guayaquil;100.0
72765084;Desepaz Invicali;100.0
72772307;Quintas de Don Simón;51.23
72777318;Chipichape;99.34
72781041;La Paz;100.0
72784527;Chipichape;100.0
72788654;Urbanización Ciudad Jardín;100.0
72798398;San Vicente;100.0
72798597;Sucre;99.68
72800343;Puerta del Sol;59.6
72809072;El Cedro;99.69
72811678;Lili;100.0
72812963;Chipichape;100.0
72814133;San Vicente;100.0
72828312;Lili;100.0
72830113;Parcelaciones Pance;100.0
72832020;La Merced;99.55
72842279;Siete de Agosto;100.0
72848436;Santander;66.3
72866219;Juanambu;52.39
72866857;Santa Teresita;100.0
72874121;Junin;62.84
72876444;Prados del Norte;100.0
72876559;Santa Rita;100.0
72877938;La Merced;100.0
72882998;Urbanización Ciudad Jardín;100.0
72890421;San Vicente;100.0
72890483;El Sena;90.6
72892343;Santa Mónica Residencial;61.17
72899585;Santander;100.0
72906085;Mayapan-Las Vegas;64.13
72908728;Calima;93.82
72913148;Urbanización Ciudad Jardín;100.0
72913482;Unidad Residencial Santiago de Cali;100.0
72916130;Belalcazar;56.8
72918151;El Gran Limonar;100.0
72919010;Urbanización Ciudad Jardín;82.08
72919263;San Nicolás;99.99
72922444;Sucre;100.0
72925433;Urbanización Río Lili;100.0
72936419;Prados del Norte;96.69
72939357;Chapinero;86.91
72954138;San Fernando Nuevo;100.0
72956379;San Vicente;58.45
72956530;Urbanización Río Lili;96.92
72963041;Villa del Prado-El Guabito;98.49
72978343;La Merced;100.0
72980649;Chipichape;100.0
72984871;La Ciudadela Confandi;99.33
72985357;Cataya-El Gran Limonar;64.53
73004391;El Troncal;100.0
73009352;Colseguros Andes;85.2
73010752;Lili;100.0
73014707;Urbanización San Juaquín;52.08
73018144;San Pedro;100.0
73019048;San Pedro;99.81
73023333;San Vicente;100.0
73025497;Los Alcázares;100.0
73028342;Urbanización San Juaquín;100.0
73033964;Versalles;85.99
73049874;Urbanización Río Lili;100.0
73050815;Urbanización La Flora;99.3
73056790;Santa Rita;98.12
73058757;San Vicente;80.06
73072799;San Vicente;58.45
73083512;Bolivariano;64.99
73088384;Chipichape;51.7
73103379;Parcelaciones Pance;100.0
73112539;El Diamante;99.54
73113126;San Nicolás;52.17
73131177;San Nicolás;98.41
73132342;San Vicente;100.0
73138843;Urbanización Río Lili;100.0
73165605;Centenario;100.0
73169140;El Ángel del Hogar;94.04
73178598;Villa del Prado-El Guabito;100.0
73182217;El Peñón;99.99
73184073;Sucre;77.23
73186971;Bolivariano;98.8
73201695;Versalles;97.73
73202840;Prados del Limonar;100.0
73203354;Ciudad Córdoba;100.0
73204125;Lili;100.0
73208486;Santa Mónica Residencial;100.0
73212955;Los Lagos;99.9
73214540;Ciudad Campestre;100.0
73225213;El Peñón;52.87
73226506;Unidad Residencial Santiago de Cali;100.0
73238019;San Nicolás;100.0
73238485;Champagnat;100.0
73259228;Urbanización San Juaquín;100.0
73260365;Caney;66.58
73262043;Santa Mónica Residencial;100.0
73263701;Versalles;100.0
73267346;Santander;100.0
73273949;San Antonio;100.0
73276712;Urbanización Ciudad Jardín;100.0
73278343;Santa Mónica Residencial;100.0
73282381;El Cedro;100.0
73283752;San Pedro;61.71
73294256;Juanambu;100.0
73299996;San Pedro;100.0
73303500;Santa Mónica Residencial;68.08
73314655;Buenos Aires;55.41
73318115;San Fernando Viejo;51.74
73322193;Los Guayacanes;89.36
73328105;Los Cambulos;100.0
73333314;Ciudadela Floralia;99.11
73335312;Urbanización La Flora;100.0
73340452;Urbanización Militar;100.0
73343486;San Vicente;100.0
73368083;Las Américas;100.0
73369973;Chipichape;100.0
73373988;José Manuel Marroquin I;70.84
73375034;Versalles;100.0
73375603;Urbanización Militar;99.94
73377672;El Gran Limonar;100.0
73379327;San Vicente;76.38
73388715;Unicentro Cali;100.0
73390731;Urbanización Río Lili;100.0
73391444;Cataya-El Gran Limonar;53.7
73397899;Parcelaciones Pance;100.0
73407808;Santa Mónica Residencial;100.0
73410129;Chapinero;99.03
73411948;Urbanización Río Lili;65.26
73415481;Chapinero;70.86
73422881;Chapinero;100.0
73445518;Chipichape;100.0
73446544;El Peñón;99.99
73446651;Antonio Nariño;100.0
73448042;La Merced;100.0
73448115;San Vicente;100.0
73448874;Unicentro Cali;100.0
73449318;Junin;69.87
73450121;La Merced;100.0
73462799;Unicentro Cali;100.0
73463044;Los Guayacanes;70.31
73467831;Cataya-El Gran Limonar;56.51
73468736;San Fernando Nuevo;52.97
73469244;Santa Anita;89.39
73478271;Urbanización La Flora;100.0
73485934;San Pedro;100.0
73503729;San Pedro;100.0
73503729;Unidad Residencial Santiago de Cali;57.03
73508490;San Nicolás;100.0
73515619;Chipichape;89.39
73517518;Manzanares;99.88
73518637;Nueva Floresta del Ict;99.35
73522522;Colseguros Andes;94.44
73522764;El Cedro;81.73
73524995;Lili;88.67
73525278;Sucre;100.0
73525327;Urbanización San Juaquín;73.59
73526935;La Rivera;100.0
73528123;Urbanización Militar;100.0
73533942;Lili;100.0
73548318;Urbanización La Flora;55.59
73550254;Santa Rita;100.0
73552302;Lili;100.0
73555520;San Fernando Nuevo;64.63
73556862;El Sena;100.0
73562573;San Vicente;58.45
73564577;El Sena;100.0
73565246;San Vicente;100.0
73577565;Unidad Residencial Santiago de Cali;100.0
73577988;El Sena;75.64
73581864;José M. Córdoba;59.5
73585861;Chapinero;100.0
73590987;Santa Mónica Residencial;51.08
73592220;Parcelaciones Pance;100.0
73593952;Ciudad 2000;100.0
73604106;Quintas de Don Simón;66.05
73605681;Unicentro Cali;100.0
73610737;San Vicente;58.45
73616553;Lili;100.0
73617435;San Vicente;100.0
73618253;Vipasa;79.62
73621912;Camino Real-Los Fundadores;54.68
73629910;Sucre;100.0
73633205;Versalles;54.29
73645381;Urbanización Tequendama;100.0
73646795;Chapinero;89.87
73652945;El Cedro;100.0
73659069;Santa Mónica Residencial;100.0
73667019;Prados del Norte;93.13
73670833;Urbanización San Juaquín;97.13
73674721;Prados del Norte;69.91
73683694;La Flora;100.0
73689131;El Sena;99.36
73691911;Urbanización Tequendama;100.0
73696011;La Alianza;93.38
73705099;Santa Mónica Residencial;100.0
73708117;El Sena;58.07
73711431;El Gran Limonar;99.84
73711575;El Jordán;100.0
73725162;Urbanización Ciudad Jardín;58.71
73725698;San Vicente;79.14
73730619;Versalles;100.0
73738396;Lili;79.66
73740162;Junin;100.0
73740801;Santa Mónica Residencial;100.0
73743277;Unicentro Cali;100.0
73748345;Chapinero;100.0
73750069;Villa del Sol;100.0
73750444;Urbanización Militar;100.0
73750953;Lili;100.0
73757540;Urbanización La Flora;100.0
73767107;El Cedro;96.09
73767344;Urbanización Militar;100.0
73771224;San Pedro;100.0
73775165;Santander;100.0
73781339;Acueducto San Antonio;52.4
73789991;Los Alcázares;100.0
73813348;Unicentro Cali;100.0
73817596;Unidad Residencial Santiago de Cali;97.56
73826110;Barrio Eucarístico;100.0
73826649;Prados del Norte;100.0
73831696;Ciudad Córdoba;100.0
73832394;Caney;84.18
73844247;Los Guayacanes;51.54
73844907;Industria de Licores;99.95
73850623;Chipichape;64.62
73850959;El Bosque;58.28
73853885;El Cedro;100.0
73855411;La Merced;99.95
73863227;Parcelaciones Pance;100.0
73863610;San Pedro;100.0
73863770;Alirio Mora Beltrán;86.62
73866936;San Pedro;100.0
73868844;Calimio Desepaz;100.0
73873103;San Pedro;59.24
73873103;Urbanización La Flora;59.24
73881090;El Peñón;100.0
73894256;Urbanización San Juaquín;100.0
73895213;Urbanización Ciudad Jardín;100.0
73898498;Colseguros Andes;73.59
73900112;San Vicente;100.0
73900182;El Cedro;88.92
73902272;Cristobal Colón;52.4
73902508;Ciudad Córdoba;100.0
73907509;San Vicente;100.0
73915197;Ciudad Capri;54.55
73916549;Paseo del Comercio;100.0
73918382;Urbanización San Juaquín;100.0
73918697;San Vicente;100.0
73919329;Paseo del Comercio;84.77
73919835;Urbanización San Juaquín;100.0
73925863;La Flora;100.0
73927631;Chapinero;100.0
73935629;Lili;100.0
73938503;San Vicente;100.0
73948043;Versalles;94.5
73961886;El Sena;70.01
73962332;Calima;51.08
73968531;Lili;100.0
73969314;Los Alcázares;100.0
73969537;Ciudad 2000;52.73
73978628;Guayaquil;100.0
73979456;Santa Anita;100.0
73997196;Colseguros Andes;100.0
73997386;La Paz;98.88
74001090;Urbanización Militar;52.16
74010647;Unidad Residencial Santiago de Cali;100.0
74014628;Parcelaciones Pance;100.0
74022624;Bolivariano;99.77
74023850;Parcelaciones Pance;77.29
74025723;Mayapan-Las Vegas;92.2
74028129;San Fernando Nuevo;100.0
74034620;Alfonso López I;89.01
74045904;Bolivariano;93.73
74046968;Urbanización San Juaquín;66.12
74050094;San Vicente;100.0
74054218;Prados del Norte;100.0
74063324;El Sena;78.49
74076311;Sucre;100.0
74099705;San Vicente;100.0
74105161;San Fernando Nuevo;77.17
74107194;Pasoancho;100.0
74109003;Calima;100.0
74113333;Unicentro Cali;77.57
74119255;El Gran Limonar;76.79
74126384;El Cedro;100.0
74131018;Unicentro Cali;53.66
74133430;Santa Mónica Residencial;100.0
74138242;Chipichape;100.0
74150513;San Pedro;100.0
74150969;Urbanización Ciudad Jardín;100.0
74154024;San Nicolás;100.0
74155298;San Fernando Nuevo;100.0
74158174;Urbanización San Juaquín;96.19
74160905;Santa Mónica Residencial;100.0
74162419;El Cedro;100.0
74162794;San Vicente;58.45
74170323;Los Alcázares;100.0
74173252;Urbanización Militar;100.0
74177232;Junin;100.0
74186957;El Calvario;100.0
74188303;El Calvario;100.0
74193511;Chapinero;100.0
74194797;El Cedro;100.0
74201936;Santander;100.0
74210636;San Fernando Viejo;100.0
74211483;Guayaquil;99.27
74219213;San Nicolás;99.87
74222911;Villa del Prado-El Guabito;100.0
74226293;San Pedro;70.79
74239331;Laureano Gómez;83.21
74243318;Urbanización Ciudad Jardín;100.0
74265780;Sucre;100.0
74266463;Urbanización San Juaquín;83.73
74274758;Caney;100.0
74278758;Porvenir;94.87
74287292;San Judas Tadeo II;98.73
74291591;San Vicente;100.0
74294393;El Gran Limonar;99.98
74302851;El Jardín;83.94
74304858;El Peñón;85.15
74305315;Guayaquil;100.0
74313386;San Pedro;100.0
74313386;Unidad Residencial Santiago de Cali;100.0
74315080;Vipasa;100.0
74321870;Calimio Desepaz;99.99
74324900;Unicentro Cali;100.0
74325407;Lili;100.0
74336075;El Peñón;100.0
74340630;El Sena;51.31
74341545;Calima;94.46
74347592;Urbanización San Juaquín;98.8
74351369;Siete de Agosto;99.94
74358519;San Nicolás;62.92
74362583;Urbanización Ciudad Jardín;71.25
74364976;Unicentro Cali;100.0
74366376;Primero de Mayo;78.53
74369136;San Vicente;100.0
74369458;Chapinero;100.0
74369595;San Pedro;100.0
74372589;Calimio Desepaz;99.72
74376049;Los Lagos;97.77
74379981;Chapinero;65.52
74382692;Calima;77.04
74388110;Sucre;100.0
74392174;Alfonso López I;99.66
74392242;Urbanización Militar;100.0
74396468;Colseguros Andes;80.89
74401919;San Fernando Nuevo;97.38
74410432;El Cedro;55.21
74419180;San Vicente;56.24
74422409;San Pedro;55.33
74425044;San Nicolás;61.03
74428861;Santa Mónica Residencial;100.0
74433914;San Pedro;100.0
74439564;El Sena;100.0
74443904;El Sena;99.4
74444767;San Nicolás;62.95
74445570;La Merced;100.0
74456330;Chapinero;69.91
74468259;San Nicolás;100.0
74470929;Lili;99.06
74472163;Urbanización Militar;99.64
74474294;Unidad Residencial Santiago de Cali;62.07
74490510;Chipichape;99.8
74494783;Chipichape;100.0
74504766;Santander;100.0
74506259;Siete de Agosto;100.0
74513508;Sucre;100.0
74513910;Prados del Norte;58.25
74517958;Miraflores;51.33
74523782;San Fernando Viejo;71.18
74524286;San Pedro;100.0
74532544;Unicentro Cali;100.0
74540017;Unidad Residencial Santiago de Cali;93.17
74553021;Urbanización Militar;100.0
74564398;El Sena;100.0
74568868;Unidad Residencial Santiago de Cali;77.53
74569315;San Fernando Nuevo;60.07
74572907;Urbanización Colseguros;99.72
74574634;San Nicolás;52.68
74576854;Unidad Residencial Santiago de Cali;100.0
74579780;San Vicente;100.0
74583874;Ciudad Córdoba;67.59
74590653;Unicentro Cali;100.0
74591347;La Rivera;58.3
74599224;Prados del Norte;100.0
74606160;Mayapan-Las Vegas;51.8
74608631;Unidad Residencial Santiago de Cali;100.0
74615785;Urbanización San Juaquín;100.0
74617608;Chipichape;100.0
74619367;San Fernando Nuevo;58.11
74619689;Julio Rincón;100.0
74621767;Unicentro Cali;52.67
74630229;Unicentro Cali;52.77
74641110;San Fernando Viejo;62.88
74662530;San Fernando Nuevo;100.0
74673559;San Pedro;100.0
74674850;La Independencia;99.49
74688489;San Pedro;100.0
74695849;Urbanización San Juaquín;100.0
